Date,Time,VSpd(m/s),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,Ptch(rad),Roll(rad),Yaw(rad),Rud,Ele,Thr,Ail,P1,P2,P3,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-01-17,10:18:12.000,-4.6,-62,-80,100,9,1,4,10,-39,100,12,33.877410 37.778354,74.3,240.30,26,22,24.1,12.9,346,24,"MANU",0.04,0.96,-2.59,3,3,-40,126,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1563,1501,1480,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:13.000,-4.6,-63,-85,100,7,1,4,10,-41,100,11,33.877410 37.778354,74.3,240.30,26,22,24.1,12.9,346,24,"MANU",0.15,-0.12,-2.04,1,-1,-51,8,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1504,1500,1475,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:14.000,-4.9,-65,-83,100,8,1,4,10,-38,100,11,33.877410 37.778354,74.3,240.30,26,22,24.1,12.9,346,24,"MANU",0.15,-0.12,-2.04,3,-4,-38,6,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1503,1498,1481,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:15.000,-4.9,-66,-73,100,9,1,4,10,-40,100,12,33.877087 37.777660,81.4,235.20,11,20,24.2,11.9,358,24,"MANU",0.15,-0.12,-2.04,2,-22,-28,206,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1603,1489,1486,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:16.000,-4.9,-62,-64,100,11,1,4,10,-35,100,12,33.877087 37.777660,81.4,235.20,11,20,24.2,11.9,358,24,"MANU",0.11,0.05,-2.28,0,-3,-45,4,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1502,1499,1478,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:17.000,-0.4,-57,-62,100,11,1,4,10,-29,100,12,33.877087 37.777660,81.4,235.20,11,20,24.2,11.9,358,24,"MANU",0.11,0.05,-2.28,-1,-131,-49,5,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1502,1435,1476,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:18.000,-0.4,-55,-57,100,11,1,4,10,-35,100,12,33.876629 37.777003,75.0,228.50,2,21,24.2,11.9,358,24,"MANU",0.11,0.05,-2.28,4,7,-52,1,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1500,1503,1474,1502,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:19.000,-0.4,-59,-62,100,11,1,4,10,-34,100,12,33.876629 37.777003,75.0,228.50,2,21,24.2,13.0,370,24,"MANU",0.11,0.05,-2.28,2,2,-73,251,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1625,1501,1464,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:20.000,-0.4,-56,-70,100,11,1,4,10,-31,100,12,33.876629 37.777003,75.0,228.50,2,21,24.2,13.0,370,24,"MANU",-0.27,-0.01,-2.37,2,-296,-74,126,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1563,1352,1463,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:21.000,-0.8,-69,-68,100,8,1,4,10,-50,100,12,33.876629 37.777003,75.0,228.50,2,21,24.2,13.0,370,24,"MANU",-0.27,-0.01,-2.37,3,-180,-107,164,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1582,1410,1447,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:22.000,-0.8,-71,-71,100,8,1,4,10,-45,100,11,33.876263 37.776561,55.2,226.80,14,22,24.2,12.0,382,24,"MANU",-0.27,-0.01,-2.37,2,0,84,2,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1501,1500,1542,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:23.000,-0.8,-67,-69,100,10,1,4,10,-43,100,12,33.876263 37.776561,55.2,226.80,14,22,24.2,12.0,382,24,"MANU",-0.18,0.86,-1.84,2,-257,-22,2,-1024,-18,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1501,1372,1489,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:24.000,-1.5,-73,-71,100,5,1,4,10,-44,100,12,33.876263 37.776561,55.2,226.80,14,22,24.2,12.0,382,24,"MANU",-0.18,0.86,-1.84,3,-165,-32,-409,-1024,-18,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1296,1418,1484,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:25.000,-1.5,-69,-65,100,9,1,4,10,-46,100,12,33.876161 37.776055,60.9,300.50,15,19,24.2,12.0,382,24,"MANU",-0.18,0.86,-1.84,2,0,-10,-4,-1024,-17,-1024,-1,-1,-1,-1,1,-1,0x0000000000010008,1498,1500,1495,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:26.000,-1.5,-73,-68,100,5,1,4,10,-49,100,12,33.876161 37.776055,60.9,300.50,15,19,24.1,15.5,398,24,"MANU",-0.18,0.86,-1.84,2,-226,-20,1,-1024,-18,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1500,1387,1490,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:27.000,-1.5,-76,-68,100,3,1,4,10,-56,100,11,33.876161 37.776055,60.9,300.50,15,19,24.1,15.5,398,24,"MANU",-0.01,0.10,-0.69,2,0,-48,-2,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1499,1500,1476,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:28.000,-0.2,-78,-70,100,0,1,4,25,-61,100,12,33.876161 37.776055,60.9,300.50,15,19,24.1,15.5,398,24,"MANU",-0.01,0.10,-0.69,1,-7,-5,6,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1503,1497,1498,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:29.000,-0.2,-78,-68,100,1,1,4,25,-58,100,12,33.876597 37.775658,65.0,324.70,14,19,24.1,15.5,398,24,"MANU",-0.01,0.10,-0.69,2,-97,-24,7,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1503,1452,1488,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:30.000,-0.2,-76,-69,100,2,1,4,25,-57,100,12,33.876597 37.775658,65.0,324.70,14,19,24.1,15.6,412,24,"MANU",-0.28,0.29,-0.45,2,-5,-30,7,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1503,1498,1485,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:31.000,0.1,-76,-74,100,2,1,4,25,-54,100,11,33.876597 37.775658,65.0,324.70,14,19,24.1,15.6,412,24,"MANU",-0.28,0.29,-0.45,2,-6,95,195,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1597,1497,1547,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:32.000,0.1,-74,-73,100,4,1,4,25,-51,100,12,33.877064 37.775374,54.5,-313.16,19,16,24.1,15.6,412,24,"MANU",-0.28,0.29,-0.45,0,-264,82,38,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1519,1368,1541,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:33.000,0.1,-71,-70,100,8,1,4,25,-50,100,12,33.877064 37.775374,54.5,-313.16,19,16,24.0,18.9,429,24,"MANU",-0.28,0.29,-0.45,2,-4,-9,357,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1678,1498,1496,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:34.000,0.1,-71,-65,100,8,1,4,10,-48,100,12,33.877064 37.775374,54.5,-313.16,19,16,24.0,18.9,429,24,"MANU",-0.32,0.54,0.33,2,-7,-18,60,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1530,1497,1491,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:35.000,-0.1,-71,-73,100,8,1,4,10,-49,100,11,33.877064 37.775374,54.5,-313.16,19,16,24.0,18.9,429,24,"MANU",-0.32,0.54,0.33,0,0,-17,-3,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1499,1500,1492,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:36.000,-0.1,-75,-85,100,3,1,4,10,-55,100,12,33.877536 37.775494,55.4,40.20,22,10,24.0,18.9,429,24,"MANU",-0.32,0.54,0.33,3,-140,-11,4,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1502,1430,1495,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:37.000,-0.1,-74,-74,100,5,1,4,10,-51,100,11,33.877536 37.775494,55.4,40.20,22,10,24.0,15.2,445,24,"MANU",0.13,-0.08,1.08,0,-1,118,4,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1502,1500,1559,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:38.000,-2.8,-73,-77,100,6,1,4,10,-53,100,12,33.877536 37.775494,55.4,40.20,22,10,24.0,15.2,445,24,"MANU",0.13,-0.08,1.08,2,-6,152,8,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1504,1497,1576,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:39.000,-2.8,-75,-76,100,4,1,4,10,-62,100,9,33.877904 37.775985,76.5,48.00,18,9,24.0,15.2,445,24,"MANU",0.13,-0.08,1.08,1,-3,88,89,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1544,1499,1544,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:40.000,-2.8,-74,-75,100,4,1,4,10,-52,100,12,33.877904 37.775985,76.5,48.00,18,9,23.9,19.6,467,23,"MANU",0.13,-0.08,1.08,2,-3,68,142,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1571,1499,1534,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:41.000,-2.8,-74,-72,100,5,1,4,10,-51,100,12,33.877904 37.775985,76.5,48.00,18,9,23.9,19.6,467,23,"MANU",-0.11,0.40,0.84,1,-1,54,26,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1513,1500,1527,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:42.000,3.0,-74,-67,100,5,1,4,10,-53,100,12,33.877904 37.775985,76.5,48.00,18,9,23.9,19.6,467,23,"MANU",-0.11,0.40,0.84,2,-175,51,95,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1547,1413,1525,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:43.000,3.0,-74,-71,100,4,1,4,10,-56,100,11,33.878390 37.776631,74.0,59.30,30,11,23.9,19.6,467,23,"MANU",-0.11,0.40,0.84,3,-66,11,38,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1519,1467,1505,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:44.000,3.0,-75,-85,100,3,1,4,10,-54,100,11,33.878390 37.776631,74.0,59.30,30,11,23.9,18.1,485,23,"MANU",-0.02,0.96,1.77,0,-145,-7,2,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1501,1428,1497,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:45.000,3.0,-75,-82,100,3,1,4,10,-59,100,12,33.878390 37.776631,74.0,59.30,30,11,23.9,18.1,485,23,"MANU",-0.02,0.96,1.77,4,-3,-13,-12,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1494,1499,1494,1502,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:46.000,-0.7,-78,-77,100,0,1,4,10,-62,100,11,33.878319 37.777286,77.6,138.30,30,17,23.9,18.1,485,23,"MANU",-0.02,0.96,1.77,2,-138,-13,5,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1502,1431,1494,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:47.000,-0.7,-80,-78,100,0,1,4,25,-71,100,9,33.878319 37.777286,77.6,138.30,30,17,24.0,13.3,500,24,"MANU",-0.02,0.96,1.77,1,-28,-10,4,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1502,1486,1495,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:48.000,-0.7,-76,-74,100,1,1,4,50,-54,100,11,33.878319 37.777286,77.6,138.30,30,17,24.0,13.3,500,24,"MANU",-0.04,0.24,2.78,2,1,-42,275,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1637,1500,1479,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:49.000,1.3,-74,-73,100,4,1,4,50,-63,100,12,33.878319 37.777286,77.6,138.30,30,17,24.0,13.3,500,24,"MANU",-0.04,0.24,2.78,3,-1,-58,124,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1562,1500,1471,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:50.000,1.3,-71,-59,100,8,1,4,50,-52,100,11,33.877728 37.777610,70.6,163.70,25,22,24.0,13.3,500,24,"MANU",-0.04,0.24,2.78,2,-148,-61,150,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1575,1426,1470,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:51.000,1.3,-71,-62,100,8,1,4,50,-52,100,12,33.877728 37.777610,70.6,163.70,25,22,24.1,12.3,512,24,"MANU",-0.06,0.73,3.06,4,-60,-94,-133,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1434,1470,1453,1502,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:52.000,1.3,-74,-71,100,6,1,4,50,-53,100,11,33.877728 37.777610,70.6,163.70,25,22,24.1,12.3,512,24,"MANU",-0.06,0.73,3.06,2,-2,-130,-390,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1305,1499,1435,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:53.000,-1.5,-65,-79,100,9,1,4,10,-44,100,11,33.877728 37.777610,70.6,163.70,25,22,24.1,12.3,512,24,"MANU",-0.06,0.73,3.06,2,-24,-65,19,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1509,1488,1468,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:54.000,-1.5,-65,-75,100,10,1,4,10,-44,100,12,33.877158 37.777575,66.2,211.60,17,23,24.1,11.4,524,24,"MANU",-0.06,0.73,3.06,4,-4,-47,19,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1509,1498,1477,1502,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:55.000,-1.5,-66,-68,100,9,1,4,10,-35,100,12,33.877158 37.777575,66.2,211.60,17,23,24.1,11.4,524,24,"MANU",0.21,0.20,-2.57,4,-112,-63,2,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1501,1444,1469,1502,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:56.000,-4.9,-53,-60,100,11,1,4,10,-26,100,12,33.877158 37.777575,66.2,211.60,17,23,24.1,11.4,524,24,"MANU",0.21,0.20,-2.57,2,3,-74,-9,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1496,1501,1463,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:57.000,-4.9,-52,-59,100,11,1,4,10,-38,100,12,33.876638 37.777096,78.2,222.80,1,25,24.1,11.4,524,24,"MANU",0.21,0.20,-2.57,2,1,-148,0,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1500,1500,1426,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:58.000,-4.9,-54,-68,100,11,1,4,10,-29,100,11,33.876638 37.777096,78.2,222.80,1,25,24.1,12.2,535,24,"MANU",-0.02,0.01,-2.41,2,-5,-94,225,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1612,1496,1453,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:18:59.000,-4.9,-56,-70,100,11,1,4,10,-48,100,11,33.876638 37.777096,78.2,222.80,1,25,24.1,12.2,535,24,"MANU",-0.02,0.01,-2.41,4,-24,-11,99,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1549,1486,1495,1502,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:19:00.000,-1.7,-61,-74,100,11,1,4,10,-34,100,12,33.876638 37.777096,78.2,222.80,1,25,24.1,12.2,535,24,"MANU",-0.02,0.01,-2.41,3,-163,-40,166,-1024,-18,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1583,1417,1480,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:19:01.000,-1.7,-59,-83,100,8,1,4,10,-39,100,12,33.876215 37.776628,68.9,217.00,2,22,24.0,13.3,547,24,"MANU",-0.02,0.01,-2.41,5,-62,15,45,-1024,-18,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1522,1467,1507,1502,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:19:02.000,-1.7,-66,-84,100,8,1,4,10,-44,100,12,33.876215 37.776628,68.9,217.00,2,22,24.0,13.3,547,24,"MANU",-0.20,0.70,-2.42,5,-42,2,3,-1024,-18,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1501,1477,1501,1502,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:19:03.000,0.3,-74,-74,100,6,1,4,10,-55,100,11,33.876215 37.776628,68.9,217.00,2,22,24.0,13.3,547,24,"MANU",-0.20,0.70,-2.42,2,-53,-16,-162,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1419,1472,1492,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:19:04.000,0.3,-79,-70,100,3,1,4,10,-67,100,11,33.875823 37.776097,65.4,259.70,5,23,24.0,13.3,547,24,"MANU",-0.20,0.70,-2.42,5,-1,-5,2,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1501,1498,1498,1502,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:19:05.000,0.3,-75,-67,100,4,1,4,10,-53,100,12,33.875823 37.776097,65.4,259.70,5,23,24.0,14.8,562,24,"MANU",-0.04,0.27,-1.46,3,-1,4,0,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1500,1498,1502,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:19:06.000,0.3,-75,-68,100,5,1,4,10,-53,100,12,33.875823 37.776097,65.4,259.70,5,23,24.0,14.8,562,24,"MANU",-0.04,0.27,-1.46,2,1,283,242,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1621,1499,1641,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:19:07.000,-1.5,-79,-69,100,0,1,4,25,-63,100,12,33.875823 37.776097,65.4,259.70,5,23,24.0,14.8,562,24,"MANU",-0.04,0.27,-1.46,3,-312,207,71,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1535,1342,1603,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:19:08.000,-1.5,-68,-77,100,8,1,4,25,-43,100,12,33.875916 37.775406,74.8,285.90,4,20,23.6,26.2,585,23,"MANU",-0.04,0.27,-1.46,3,-3,190,4,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1502,1497,1595,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
